Tanggal,Aceh,Bali,Bangka Belitung…,Banten,Bengkulu,Central Java,Central Kalimantan,Central Sulawesi,East Java,East Kalimantan,East Nusa Tenggara,Gorontalo,Jakarta,Jambi,Lampung,Maluku,North Kalimantan,North Maluku,North Sulawesi,North Sumatra,Papua,Riau,Riau Islands,South Kalimantan,South Sulawesi,South Sumatra,Southeast Sulawesi,Yogyakarta,West Java,West Kalimantan,West Nusa Tengg…,West Papua,West Sulawesi,West Sumatra
03-May-2020,1.04195362743721,1.0501600143207,1.10408951367381,1.02237852253995,1.05963402266705,1.02586011828229,1.0606017281977,1.07312405515408,1.05167938139523,1.06390701785614,1.38949549437314,1,1.02331720320389,1.02485387013382,1.02522041319334,1.00637045739233,1.04608534445508,1.09792064347401,1.01696850489722,1.01477293605939,1.07894392876057,1.04479282234452,1.01136947827422,1.0422083216138,1.04555280332767,1.05285571709327,1.05160464154343,1.04950237774227,1.02088769103582,1.0462773836465,1.04703130544184,1.15168973537219,1.03323189637293,1.09699568664018
04-May-2020,1.04195362743721,1.04890999305552,1.10408951367381,1.02237498231328,1.05963402266705,1.026167793985,1.0701295451411,1.07312405515408,1.05052793699162,1.06566071540501,1.38949549437314,1.00990485606307,1.02307807818882,1.02485387013382,1.03655432261531,1.00637045739233,1.05393640495762,1.09792064347401,1.01696850489722,1.02170100079106,1.06843413909267,1.05833544375506,1.00968102958822,1.04045870317201,1.047037624012,1.05285571709327,1.05160464154343,1.04768660792458,1.04006515017247,1.05256853537837,1.03885517735215,1.15168973537219,1.03323189637293,1.07671688564448
05-May-2020,1.04195362743721,1.03686015862137,1.15845646818597,1.02397778795031,1.05963402266705,1.03178460855801,1.05921651491259,1.07570373984278,1.04560586459338,1.05564019974926,1.42616163522738,1,1.02282786901087,1.04311264721643,1.03239118471,1.00637045739233,1.05178315194281,1.09792064347401,1.0065157606758,1.02282871158236,1.0487568547212,1.06213912357491,1.01237228389728,1.05066318405512,1.05060691058536,1.0483406693073,1.06296633673656,1.03831449627511,1.04287286596382,1.05256853537837,1.03700044057979,1.0409449560576,1.0663246948203,1.06310383077458
06-May-2020,1.09511079204825,1.03686015862137,1.15845646818597,1.03299829591986,1.02226578920968,1.03276415859858,1.05602146572117,1.05855715437191,1.04926599182817,1.06257754123339,1.42616163522738,1,1.02214338415097,1.05645182355027,1.04595214964335,1,1.05178315194281,1.09792064347401,1.00321556685779,1.03083166716473,1.03957468821778,1.05839901126416,1.01385671349246,1.05275211759925,1.05243559333826,1.05537818921069,1.03840699027589,1.03794895675351,1.03912780640475,1.06477836091201,1.03315895377378,1.05267984173722,1.06226999336151,1.07335686029631
07-May-2020,1.07875115690662,1.03736765634938,1.15845646818597,1.02944560739376,1.02226578920968,1.03222814123437,1.03779801406024,1.06904201062049,1.04074526499965,1.04470873777252,1.21901365420448,1.03434649907336,1.02179040943584,1.05645182355027,1.04595214964335,1,1.03932899240946,1.03239118471,1,1.02805095387314,1.02992753361543,1.07037795038152,1.01385671349246,1.04924143725562,1.04849847073528,1.06097449173891,1.01539909409448,1.05369240990473,1.04541227493262,1.07303443396775,1.03868718652324,1.05267984173722,1.04719010295481,1.07899599380611
08-May-2020,1.06416270333165,1.03550090939684,1.05695811083166,1.02737910339457,1.02226578920968,1.03247024668036,1.02701356220487,1.06583155826692,1.0314185227457,1.06330583426783,1.21901365420448,1.03434649907336,1.01988606655478,1.05645182355027,1.04045870317201,1.04830794547557,1.01878354592717,1.02875582386721,1.00623149432493,1.04290518643435,1.0337900990214,1.07349486530183,1.01678703297815,1.04646814050472,1.03754409163555,1.05504651774425,1.01748842798917,1.0465440871019,1.04788197691077,1.06533163683332,1.04259129891087,1.0337900990214,1.04874274790887,1.06653834436269
09-May-2020,1.06416270333165,1.03717800241267,1.05695811083166,1.02939480789312,1.174519058437,1.03242963789796,1.02685442471844,1.03487295158417,1.0458217333732,1.04812551469551,1.21901365420448,1.03434649907336,1.02015079272864,1.09909322337795,1.04045870317201,1.04830794547557,1.01021990995455,1.04012881759128,1.02365098337228,1.0626274345306,1.0206938638404,1.06731413765716,1.01823339891963,1.0506710944246,1.03007520566995,1.08603980353838,1.01493859526017,1.03597604891188,1.04684354619478,1.0819225093661,1.04045870317201,1.03032084819548,1.0502120617026,1.06669950157661
10-May-2020,1.05101682379262,1.02479503810835,1.05451453862363,1.03046864184439,1.174519058437,1.03360327378969,1.02993125242321,1.04996580276262,1.04321499952403,1.04332643489114,1.02638809625704,1.03434649907336,1.02179300304829,1.07731408920732,1.04045870317201,1.04830794547557,1.01021990995455,1.01105509534937,1.06731413765716,1.055062711361,1.03627988400973,1.04680034183698,1.01342241685492,1.04366270042492,1.02655066665369,1.05990656235404,1.02485387013382,1.04162973746822,1.04527576098092,1.08004153648474,1.0296277457052,1.07209383286899,1.0502120617026,1.06296633673656
11-May-2020,1.05101682379262,1.02126205004553,1.05451453862363,1.02796977101707,1.174519058437,1.02978406967706,1.01001169039093,1.04996580276262,1.0456226598851,1.03880561617269,1.02638809625704,1.03434649907336,1.02172717248363,1.07970285916855,1.02908210240756,1.04830794547557,1.00109529550499,1.01105509534937,1.06731413765716,1.04790842380073,1.03627988400973,1.03340532534615,1.01342241685492,1.04138888225989,1.02509489884898,1.05990656235404,1.02485387013382,1.04736943938085,1.02546823287051,1.07358617994085,1.0296277457052,1.07209383286899,1.0502120617026,1.05687839856125
12-May-2020,1.05101682379262,1.02443608509542,1.00502563202403,1.02887771665487,1.18767321898012,1.022044487583,1.01723584684937,1.04459155226603,1.05192707786579,1.04459155226603,1.04195362743721,1.03434649907336,1.01975923031829,1.06080360233984,1.02638809625704,1.11731969106982,1.00108696165584,1.01105509534937,1.07364297442808,1.06194767814203,1.03860706872376,1.04134251009905,1.0127561190401,1.03894363528847,1.02233097226176,1.049456511892,1.01389954647601,1.04888714317632,1.02497237775696,1.07737995983437,1.02509703387177,1.05227402814137,1.02298367390423,1.05383156173984
13-May-2020,1,1.02621155889589,1.00502563202403,1.02528055047791,1.16180471998219,1.01993180033091,1.02427288646719,1.04459155226603,1.05464637633976,1.03400431167713,1.04195362743721,1.03434649907336,1.02197687992253,1.047409478735,1.0066678482933,1.11731969106982,1.00746434349109,1.01105509534937,1.07364297442808,1.04969644255759,1.03800775628728,1.04134251009905,1.0179539431943,1.0374296084737,1.01674989597785,1.06296633673656,1.01389954647601,1.05797183527827,1.02377635398401,1.05277439665285,1.02520014070234,1.04054366632168,1.02298367390423,1.05183133787075
14-May-2020,1,1.02320817329801,1.00502563202403,1.02614107138722,1.16993081275869,1.02382791780427,1.02468984100847,1.0576040426035,1.05662154731919,1.03906724058202,1.06785020757899,1.01440033702014,1.02236459455011,1.04969644255759,1.0066678482933,1.15218815888547,1.00746434349109,1.07134837782307,1.09139207765536,1.05163769943679,1.04017248928901,1.05181790554962,1.0179539431943,1.03064726076059,1.02978406967706,1.09951667182553,1.13458802945729,1.0438446752471,1.0180288712772,1.04467420708312,1.02226578920968,1.07512290561239,1.03541587195434,1.05680825145327
15-May-2020,1,1.01931968027583,1.00502563202403,1.03021632974402,1.20946289076999,1.02499421584913,1.02729560404168,1.05895995413117,1.05924060371441,1.02650498364452,1.06785020757899,1.02116420457606,1.02209307500226,1.05638348901979,1,1.09909322337795,1.01056435099875,1.07875115690662,1.12168317571009,1.03665908857094,1.03405277570754,1.0467409539633,1.02016664537273,1.05715529227398,1.03004212307446,1.10547396063719,1.14715437098641,1.03985921440384,1.0184794114679,1.04467420708312,1.01984138885743,1.07512290561239,1.03041339475808,1.05509077676452
